URL Source,Article,Summary
https://www.bbc.com/gujarati/india-48639993,આ તસવીરો પાણીનાં ટીપાં માટે વલખાં મારતાં પ્રાણીઓની હાલત બયાન કરે છે,આ વર્ષે તામિલનાડુમાં પાણીની તંગી છે. રાજધાની ચેન્નાઈમાં પીવાના પાણીની મોટી સમસ્યા સર્જાઈ છે.
https://www.bbc.com/gujarati/india-48325298,"રડાર બંધ, તો પણ તોડી પાડ્યાં ભારતનાં બે વિમાન : પાકિસ્તાન","વડા પ્રધાન નરેન્દ્ર મોદીનું હાલનું રડાર અંગેનું નિવેદન ચર્ચામાં છે, ત્યારે પાકિસ્તાને પણ આ નિવેદનનો જવાબ આપ્યો છે."
https://www.bbc.com/gujarati/international-49154058,વિરાટ કોહલીના વાર્ષિક પગાર જેટલું તો એક છોકરો કમ્પ્યૂટર ગેઇમ ટુર્નામેન્ટ જીતીને કમાયો,"યૂએસમાં એક છોકરાએ કમ્પ્યૂટર ગેઇમ ચૅમ્પિયનશિપમાં 3 મિલિયન ડૉલર એટલે કે લગભગ 20,62,51,500 રૂપિયા જેટલી રકમ ઇનામમાં મેળવી છે."
https://www.bbc.com/gujarati/india-43940003,ચીફ જસ્ટિસ દીપક મિશ્રાને લઈને કેટલાક લોકો જજમેન્ટલ કેમ છે?,"જસ્ટિસ દીપક મિશ્રા અભ્યાસ દરમિયાન નાટકોમાં ભાગ લેતા હતા, પરંતુ ત્યારે તેમણે વિચાર્યું નહીં હોય કે દેશના મુખ્ય ન્યાયાધીશ તરીકે તેમનો કાર્યકાળ આટલો નાટકીય બની જશે."
https://www.bbc.com/gujarati/international-54477405,US election 2020: ટ્રમ્પ જાહેર સમારોહમાં પરત ફરવા સજ્જ – ડૉક્ટર,અમેરિકાના રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પના ડૉક્ટરે કહ્યું કે ડોનાલ્ડ ટ્રમ્પે તેમની કોવિડ-19ની સારવાર પૂરી કરી લીધી છે અને તેઓ હવે જાહેર કામકાજમાં પરત ફરવા સજ્જ છે.
https://www.bbc.com/gujarati/india-52961108,"અનલૉક : મૉલ, રેસ્ટોરાં અને ધાર્મિકસ્થળો ખૂલશે તો ખરાં પણ નિયમો શું છે?","અનલૉક-1 અંતર્ગત ભારતમાં સોમવારથી એટલે કે આજથી મૉલ, રેસ્ટોરાં અને ધાર્મિકસ્થળો ફરીથી ખૂલી જશે."
https://www.bbc.com/gujarati/india-50886912,NRC : ડિટેન્શન કૅમ્પ મામલે અમિત શાહ ખોટું બોલ્યા કે નરેન્દ્ર મોદી?,ગૃહમંત્રી અમિત શાહના નિવેદન બાદ ડિટેન્શન સેન્ટરનો મુદ્દો ફરીથી ચર્ચામાં આવ્યો છે.
https://www.bbc.com/gujarati/international-47610680,નેધરલૅન્ડ્સ : ટ્રામના મુસાફરો ઉપર ગોળીબાર કેસમાં તુર્કી હુમલાખોર પકડાયો,નેધરલૅન્ડસના ઉટ્રેચ શહેરમાં એક શખ્સે ટ્રામમાં મુસાફરી કરી રહેલા લોકો ઉપર ગોળીબાર કર્યો હતો. આ મામલે તુર્કી વ્યકિત ગૉકમેન તાનિસની ધરપકડ કરવામાં આવી છે.
https://www.bbc.com/gujarati/international-47944835,પેરિસનું ઐતિહાસિક નૉટ્ર ડામ કૅથેડ્રલ સરકાર ફરી બનાવશે,ફ્રાંસના રાષ્ટ્રપતિ ઇમૅન્યુઅલ મેક્રોંને કહ્યું કે એમની સંવેદના ફ્રાંસના લોકો સાથે છે અને સરકાર ફરીથી નોટ્ર ડામ કૅથેડ્રલનું નિર્માણ કરશે.
https://www.bbc.com/gujarati/international-49460252,હત્યાની આરોપી યુવતીઓને બચાવવા રશિયામાં પ્રદર્શનો કેમ થયાં?,ત્રણ ટીનેજર બહેનોએ જુલાઈ 2018માં મૉસ્કોના એક ફ્લૅટમાં પોતાના પિતાની સૂતેલી હાલતમાં હત્યા કરી.
https://www.bbc.com/gujarati/india-46862550,"કુંભમાં આજે પ્રથમ શાહી સ્નાન : ક્યારે થઈ હતી કુંભની શરૂઆત, શું કહે છે ઇતિહાસ?","સંગમની રેતી પર ફરી એક વખત કુંભનો મેળો સજી ગયો છે. આમ તો આ અર્ધ કુંભ છે પરંતુ ઉત્તર પ્રદેશ સરકારે તેને કુંભ કહેવાની ઘોષણા કરી દીધી છે. એટલું જ નહીં, હવે પૂર્ણ કુંભને મહાકુંભ કહેવામાં આવશે."
https://www.bbc.com/gujarati/india-51887846,"કોરોના વાઇરસ : શોએબ અખ્તરે પૂછ્યું, 'ચાઇનીઝ ચામાચીડિયાં અને કૂતરાં કઈ રીતે ખાઈ શકે?'",કોરોના વાઇરસને લીધે પાકિસ્તાન સુપર લીગ(PSL)નો કાર્યક્રમ નાનો કરાતાં અને ઇન્ડિયન પ્રિમિયર લીગની તારીખ ટળતાં પાકિસ્તાનના પૂર્વ ક્રિકેટર શોએબ અખ્તરે આક્રોશ વ્યક્ત કર્યો છે.
https://www.bbc.com/gujarati/international-42773808,ઈરાનની ડુંગળી ભગાડી શકે છે ટીબી જેવી બીમારી?,તમને ખબર છે કે એક પ્રકારની ડુંગળી પણ ટીબીની બીમારીને દૂર કરવામાં મદદ કરી શકે છે.
https://www.bbc.com/gujarati/india-51848029,કોરોના વાઇરસ : ભારતે યુ.કે. તથા યુરોપથી આવતાં મુસાફરો પર પ્રતિબંધ મૂક્યો,ભારતે યુ.કે. યુરોપિયન સંઘ તથા તુર્કીથી આવતાં મુસાફરોના આગમન ઉપર પ્રતિબંધ મૂકી દીધો છે.
https://www.bbc.com/gujarati/india-52901297,ભારતમાં કોવિડ-19 વાઇરસ નબળો પડી રહ્યો છે? - Top News,ભારતીય વૈજ્ઞાનિકો મુજબ નૉવેલ કોરોના વાઇરસના જિનેટિક મેકઅપમાં એક અનોખો ટ્રેટ જોવા મળ્યો છે અને આ ટ્રેટ દુનિયાના અન્ય ભાગોમાં જોવા મળેલા નૉવેલ કોરોના વાઇરસ કરતાં અલગ છે.
https://www.bbc.com/gujarati/india-43972139,"પત્રકાર જે ડે હત્યા કેસ: છોટા રાજન સહિત નવને જનમટીપ, ગુજરાતી જિજ્ઞા વોરા નિર્દોષ","પત્રકાર જ્યોતિર્મય ડેની હત્યાના કેસમાં આજે મુંબઈની એક વિશેષ મકોકા કોર્ટ ચુકાદો આપ્યો છે, જેમાં કથિત અંડરવર્લ્ડ ડૉન છોટા રાજન સહિત નવ આરોપીઓને આજીવન કેદની સજા ફટકારવામાં આવી છે. જ્યારે મૂળ ગુજરાતી અને પૂર્વ પત્રકાર જિજ્ઞા વોરાને નિર્દોષ જાહેર કરવામાં આવ્યાં છે."
https://www.bbc.com/gujarati/india-41931587,અમદાવાદ : વેપારીઓમાં જીએસટી મુદ્દે રોષ અને ચૂંટણી મુદ્દે ચુપકીદી,ગુજરાતમાં વિધાનસભા ચૂંટણીનું વાતાવરણ હોવાના કારણે રાજ્યભરમાં રેલીઓ અને સભાઓ યોજાઈ રહી છે.
https://www.bbc.com/gujarati/india-50360683,અયોધ્યા ચુકાદો : ભાજપ માટે શું આનાથી વધારે સારો સમય ન હોઈ શકે?,ફેબ્રુઆરી 2012ની વાત છે. ઉત્તર પ્રદેશમાં વિધાનસભાની ચૂંટણી હતી. સ્પષ્ટ જણાતું હતું કે બસપા સત્તા ગુમાવી રહી છે અને સમાજવાદી પાર્ટ સત્તાની રેસમાં સૌથી આગળ જણાઈ રહી છે.
https://www.bbc.com/gujarati/india-49457871,અરુણ જેટલીનું નિધન : બપોરે અઢી વાગ્યે અંતિમસંસ્કાર,પૂર્વ નાણામંત્રી અરુણ જેટલીના અંતિમસંસ્કાર રવિવારે બપોરે અઢી વાગ્યે નવી દિલ્હીના નિગમબોધ ઘાટ ખાતે કરવામાં આવશે.
https://www.bbc.com/gujarati/india-53644016,ઝેરી દારૂથી થયેલાં 104 મૃત્યુ પાછળ એક મહિલા માસ્ટરમાઇન્ડ છે?,પંજાબમાં ઝેરી દારૂ પીવાથી અત્યાર સુધી 104 લોકોના મૃત્યુ થઈ ચૂક્યા છે. નકલી દારૂ પીવાથી થતાં મૃત્યુમાં આ રાજ્યની સૌથી મોટી ઘટના છે.
https://www.bbc.com/gujarati/india-42489861,પ્રેસ રિવ્યૂ: ‘વિરુષ્કા’ને અભિનંદન આપવા પહોંચી હસ્તીઓ,ટાઇમ્સ ઑફ ઇન્ડિયાના અહેવાલ મુજબ વિરાટ કોહલી અને અનુષ્કા શર્માનું રિસેપ્શન મુંબઈની સેન્ટ રેજીસ હોટલમાં યોજાયું હતું.
https://www.bbc.com/gujarati/india-41521480,મંદીની સ્થિતિમાં પણ અમીર થયા મુકેશ અંબાણી?,'ફોર્બ્સ ઇન્ડિયા'એ સૌથી અમીર 100 ભારતીયોની યાદી જાહેર કરી છે. જેમાં ભારતના ટોચના 100 અમીરોની સંપત્તિમાં નોંધપાત્ર વધારો જોવા મળ્યો છે.
https://www.bbc.com/gujarati/india-54134102,"આઈપીએલ : ક્રિસ ગેઇલ - સિક્સરનો એ 'શહેનશાહ', જેનો રેકૉર્ડ હજી કોઈ તોડી નથી શક્યું","વેસ્ટ ઇન્ડીઝના બૅટ્સમૅન ક્રિસ ગેઇલને સિક્સરના શહેનશાહ માનવામાં આવે છે. ભારતની સૌથી લોકપ્રિય T20 લીગ આઈપીએલમાં તેમણે 326 સિક્સર ફટકારી છે, તેઓ બીજા ક્રમના ખેલાડી કરતાં 100 સિક્સર આગળ છે."
https://www.bbc.com/gujarati/india-48119928,ક્યારેક કૉંગ્રેસ-ક્યારેક ભાજપ! આખરે કોણ છે આ બુરખાધારી?,સોમવારે થયેલા ચોથા તબક્કાના મતદાન સાથે જોડીને બુરખો પહેરેલી એક વ્યક્તિની તસવીર સોશિયલ મીડિયા પર વાઇરલ થઈ રહી છે. તસવીરમાં આ વ્યક્તિને બે લોકોએ પકડેલી જોઈ શકાય છે.
https://www.bbc.com/gujarati/india-44436218,"પિતાનું દેશ માટે બલિદાન, પુત્ર એ જ બટાલિયનમાં ‘અફસર’ બન્યા",ભારતીય આર્મીની જે બટાલિયનમાં પિતા લાન્સ નાયક હોય એ જ બટાલિયનમાં જો પુત્ર લેફ્ટનન્ટ બને તો પિતાની છાતી ગજગજ ફૂલે.
https://www.bbc.com/gujarati/india-51562447,નમસ્તે ટ્રમ્પ : અમદાવાદમાં ઝૂંપડપટ્ટીને છુપાવવા દીવાલની સાથે 'ટ્રમ્પની દીવાલ'ની ચર્ચા કેમ?,"અમદાવાદની એક દીવાલ આંતરરાષ્ટ્રીય સ્તરે ચર્ચાનો વિષય બની છે. કારણ છે, અમેરિકાના રાષ્ટ્રપતિ ટ્રમ્પની અમદાવાદ મુલાકાત."
https://www.bbc.com/gujarati/india-45118279,મુંબઈના દરિયાકાંઠે જેલી ફિશ ક્યાંથી આવી?,"બ્લૂ બૉટલ જેલી ફિશ, 'પૉર્ટુર્ગીઝ મેન ઓ વૉર'એ મુંબઈ આવતા પ્રવાસીઓનું દરિયાકાંઠે ફરવું મુશ્કેલ બનાવી દીધું છે."
https://www.bbc.com/gujarati/india-45737378,'વણઝારાએ આપી હતી ગુજરાતના ગૃહ મંત્રી હરેન પંડ્યાની સોપારી',સોહરાબુદ્દીન શેખના કથિત ઍન્કાઉન્ટર મામલે કેસના એક સાક્ષીએ ગુજરાત પોલીસના પૂર્વ અધિકારી ડી. જી. વણઝારા વિરુદ્ધ મુંબઈની કોર્ટમાં નિવેદન આપ્યા બાદ સોશિયલ મીડિયામાં આ મામલો ફરીથી ગરમાયો છે.
https://www.bbc.com/gujarati/india-46535643,પાંચ રાજ્યોનાં પરિણામો મોદી વિરોધી ગઠબંધન મજબૂત બનાવી શકશે?,પાંચ રાજ્યોની વિધાનસભાની ચૂંટણીઓનાં પરિણામો પછી રાહુલ ગાંધીની છબી મજબૂત બની છે.
https://www.bbc.com/gujarati/media-51658644,'ગુજરાત સરકાર ખાલી જગ્યા હોવા છતાં ભરતી કેમ નથી કરતી',ગુજરાતના નાણા પ્રધાન નિતિન પટેલે 2020-21નું ગુજરાતનું બજેટ રજૂ કર્યુ.
https://www.bbc.com/gujarati/international-53936079,ચીનની પ્રજાને નરેન્દ્ર મોદી સરકાર વધારે ગમે છે? સર્વેમાં ખુલાસો,ચીનના સરકારી અખબાર 'ધ ગ્લોબલ ટાઇમ્સ' દ્વારા કરાયેલા સર્વેનાં તારણો અનુસાર 50 ટકા કરતાં વધારે લોકો નરેન્દ્ર મોદી સરકારને ગમાડે છે.
https://www.bbc.com/gujarati/international-46009652,દુનિયામાં સૌથી વધુ સોનું કઈ કંપની કાઢે છે?,કેનેડાની બૈરિક ગોલ્ડ કૉર્પોરેશન દુનિયામાં સૌથી વધુ સોનું કાઢે છે. આ કંપનીની માર્કેટ વૅલ્યૂ 18 હજાર મિલિયન ડૉલર છે.
https://www.bbc.com/gujarati/india-41304343,'વિકાસ'થી લઈને 'ઈવીએમ' સુધીઃ બીબીસીના વાચકોએ મોદીને શું પાઠવી જન્મદિનની શુભેચ્છા?,વડાપ્રધાન નરેન્દ્ર મોદીએ 17 સપ્ટેમ્બરે ઉજવ્યો. 68મા જન્મદિવસે વડાપ્રધાન વતન ગુજરાત આવ્યા અને માતાના આશીર્વાદ લીધા. આ દિવસે જ તેમણે નર્મદા નદી પર બંધાયેલો સરદાર સરોવર ડેમ રાષ્ટ્રને અર્પિત કર્યો.
https://www.bbc.com/gujarati/india-55680573,રગ્બી ફિલ્ડની અંદર અને બહાર પડકારોનો સામનો કરતાં સુમિત્રા નાયક,2008ની એ સાલ હતી. ઓડિશામાં આઠ વર્ષની છોકરી રમતના મેદાન પાસે ઊભાં રહીને ખેલાડીઓના એક જૂથને ઈંડા આકારનો બૉલ માટે દોડાદોડી કરતાં જોઈ રહી હતી.
https://www.bbc.com/gujarati/international-52309061,કોરોના વાઇરસને પાંચ દાયકા પહેલાં ઓળખી કાઢનાર એ મહિલા કોણ હતાં?,મનુષ્યોમાં પહેલીવખત કોરોના વાઇરસની શોધ કરનાર મહિલા સ્કૉટલૅન્ડના એક બસ ડ્રાઇવરના દીકરી હતાં જેમણે 16 વર્ષની ઉંમરે સ્કૂલ છોડી દીધી હતી.
https://www.bbc.com/gujarati/50537432,મહારાષ્ટ્રમાં ભાજપનો દાવ ઊંધો પડી શકે છે?,મહારાષ્ટ્રની રાજનીતિમાં સત્તાનું ગૂંચવાયેલું કોકડું સુપ્રીમ કોર્ટ પહોંચ્યું છે અને શનિવારની સવારથી દેશ એ રાજનીતિ જોઈ રહ્યો છે જે કદાચ અગાઉ નથી જોવા મળી.
https://www.bbc.com/gujarati/india-55420807,કોરોના વૅક્સિન : 28 ડિસેમ્બરે રસીનો પહલો જથ્થો ભારત આવી જશે? - BBC Top News,"એક તરફ કોરોના વાઇરસના કેસનો કુલ આંકડો દેશમાં એક કરોડને પાર કરી ગયો છે, તો બીજી તરફ કોરોના વાઇરસની રસીનો પહેલો જથ્થો 28મી ડિસેમ્બરે દિલ્હી આવી પહોંચવાની તૈયારીમાં હોવાના સમાચાર છે."
https://www.bbc.com/gujarati/india-56183372,BBC ઇન્ડિયન સ્પૉર્ટ્સવુમન ઑફ ધ યર ઍવૉર્ડ 2020 : વિજેતાની જાહેરાત 8 માર્ચે થશે,'બીબીસી ઇન્ડિયન સ્પૉર્ટ્સવુમન ઑફ ધ યર 2020' માટે વોટિંગ પૂર્ણ થઈ ગયું છે.
https://www.bbc.com/gujarati/india-47066913,"BBC TOP NEWS : જિંદમાં ભાજપની જીત, સુરજેવાલા ત્રીજા ક્રમે",જિંદ બેઠક પરથી કૉંગ્રેસના પ્રવક્તા રણદીપ સુરજેવાલાની હાર થઈ છે.
https://www.bbc.com/gujarati/india-45733281,ખેડૂતોની માગણી સંતોષવાની સ્થિતિમાં છે સરકાર?,પોતાની માગણી માટે દિલ્હી આવી રહેલા ખેડૂતોને દિલ્હી-ઉત્તર પ્રદેશની સીમા પર જ રોકી દેવામાં આવ્યા હતા.
https://www.bbc.com/gujarati/international-49618648,ચંદ્રયાન-2 : ભારત અગાઉ ઇઝરાયલ સહિતના અનેક દેશોને ચંદ્ર પર આ મામલે મળી છે નિષ્ફળતા,ભારત શનિવારના રોજ અંતરિક્ષમાં ઇતિહાસ રચવાની નજીક હતું. ચંદ્રના દક્ષિણ ધ્રુવ પર લૅન્ડર 'વિક્રમ'ને ઉતારવાની પ્રક્રિયા સામાન્યરૂપે ચાલી રહી હતી. વૈજ્ઞાનિકો ઉત્સાહમાં હતા.
https://www.bbc.com/gujarati/india-41952449,પ્રેસ રિવ્યૂ : ઈવીએમના મતોની સાથે સાથે વીવીપીએટીના મતો પણ ગણવા સુપ્રીમમાં રિટ,"જનસત્તાના એક અહેવાલ અનુસાર, પૂણે યુનિવર્સિટીએ એક સરક્યુલર જારી કર્યો છે."
https://www.bbc.com/gujarati/india-55801909,"પ્રજાસત્તાક દિવસ : રામનાથ કોવિંદે કહ્યું કે, સરકાર ખેડૂતોના હિત માટે બધી રીતે સમર્પિત છે.",72મા પ્રજાસત્તાક દિવસની પૂર્વ સંધ્યાએ દેશને સંબોધન કરતાં રાષ્ટ્રપતિ રામનાથ કોવિંદે જણાવ્યું કે કૃષિ ક્ષેત્રે એવા સુધારા કરવામાં આવ્યા છે જે લાંબા સમયથી અપેક્ષિત હતા.
https://www.bbc.com/gujarati/india-44845542,ગુજરાત રાતે 8 વાગ્યે શું કરે છે? હવેથી એ બદલાઈ જશે,"BBC ન્યૂઝનું પ્રથમ ગુજરાતી બુલેટિન 16 જુલાઈ, સોમવારે GSTV પર સાંજે 8 વાગ્યે લૉન્ચ કરાયું."
https://www.bbc.com/gujarati/india-50914928,"મોદી સરકારના જ પૂર્વ આર્થિક સલાહકારે કહ્યું, 'ભારતમાં ઐતિહાસિક મંદી છે'",દેશમાં આર્થિક મંદી એ વર્ષ 2019નો સૌથી ચર્ચિત મુદ્દો રહી. આ મામલે નરેન્દ્ર મોદી સરકારના મુખ્ય આર્થિક સલાહકાર રહી ચૂકેલા અરવિંદ સુબ્રમણ્યને ભારતીય અર્થવ્યવસ્થા મામલે ફરી ચેતવણી આપી છે.
https://www.bbc.com/gujarati/india-44506610,યૂએને કાશ્મીર માટે ‘આઝાદ કાશ્મીર’ શબ્દનો ઉપયોગ કર્યો,ભારત પ્રશાસિત કાશ્મીર પર સંયુક્ત રાષ્ટ્રમાં માનવ અધિકાર હાઈ કમિશનર ઝેદ બિન રાદ અલ-હુસૈનના રિપોર્ટને લઈને વિવાદ વધતો જાય છે.
https://www.bbc.com/gujarati/international-57328313,"PakVac : પાકિસ્તાને ચીનની મદદથી કોરોનાની રસી બનાવી, વૅક્સિનને ગણાવી ‘ઇન્કિલાબ’",પાકિસ્તાનની સરકારે ચીનની મદદથી પોતાના દેશમાં તૈયાર પ્રથમ વૅક્સિનને 'ઇન્કિલાબ' ગણાવી છે. પાકવૅક (PakVac)નામની આ રસી મંગળવારે લૉન્ચ કરાઈ હતી.
https://www.bbc.com/gujarati/india-51688044,સ્ટેચ્યૂ ઑફ યુનિટી જ્યાં ઊભું છે ત્યાં એક પણ સરકારી નોકરી અપાઈ નહીં?,"ગુજરાત સરકારે શુક્રવારના રોજ વિધાનસભામાં રજુ કરેલા આંકડા પ્રમાણે વિશ્વની સૌથી ઊંચી પ્રતિમા જ્યાં બનાવવામાં આવેલી છે, તે નર્મદા જિલ્લામાં છેલ્લાં બે વર્ષમાં એક પણ સરકારી નોકરી અપાઈ નથી."
https://www.bbc.com/gujarati/international-54690394,માઇક પોમ્પિયો: ઇસ્લામોફોબિયાથી ભારતીય અમેરિકનો સાથેના વિવાદ સુધીની કહાણી,"અમેરિકાની ચૂંટણીના ઠીક અઠવાડિયા પહેલાં, રાષ્ટ્રપ્રમુખ ડોનાલ્ડ ટ્રમ્પના બે ઉચ્ચ રાષ્ટ્રીય સુરક્ષા સહયોગીઓ ચીનની વધી રહેલી વૈશ્વિક તાકાત અને બીજા અનેક મુદ્દાઓ પર ચર્ચા કરવા માટે ભારત આવ્યા છે."
https://www.bbc.com/gujarati/india-51527168,જામિયા : લાઇબ્રેરીમાં હિંસાના વીડિયોમાં મોઢું ઢાંકનાર વિદ્યાર્થી કોણ? Fact Check,- લાઇબ્રેરીમાં વિદ્યાર્થીઓએ માસ્ક કેમ પહેર્યા છે? - પુસ્તક બંધ રાખીને વિદ્યાર્થીઓ વાંચી રહ્યા છે? - લાઇબ્રેરીમાં વાંચવા આવેલા વિદ્યાર્થીઓ બેચેનીથી દરવાજા સામે કેમ જુએ છે? લાઇબ્રેરી તો શાંતિથી વાંચવાની જગ્યા છે તો પછી તેમનામાં આટલી બેચેની કેમ?
https://www.bbc.com/gujarati/international-46234532,હિટલર અને એક યહૂદી બાળકીની અનોખી મિત્રતાની દાસ્તાન,પહેલી નજરમાં એક બાળકીને ગળે લગાડતી આ વ્યક્તિની તસવીર ખૂબ વ્હાલી લાગે તેવી છે. પણ 1933માં ખેંચવામાં આવેલી આ તસવીરની પાછળની કહાણી આંટીઘૂંટીવાળી છે.
https://www.bbc.com/gujarati/india-45690381,BBC TOP NEWS - સરહદ પર 'કંઈક મોટું' થયું છે : રાજનાથસિંહ,"'ટાઇમ્સ ઑફ ઇન્ડિયા'ના અહેવાલ, અનુસાર ગૃહ મંત્રી રાજનાથસિંહે શુક્રવારે સંકેત આપ્યા કે, તાજેતરમાં પાકિસ્તાન સાથેની સરહદ પર બીએસએફ જવાનના મોત બાદ 'કંઈક મોટું' થયું છે."
https://www.bbc.com/gujarati/india-49267755,"કલમ 370 : લોકો ઘરમાં પુરાયેલાં, જ્યાં જુઓ ત્યાં સૈનિકો, કેવી છે જમ્મુ-કાશ્મીરમાં સ્થિતિ?",મેં જેવા આ સમાચાર સાંભળ્યા કે મારે બે વખત ટૉઇલેટ જવું પડ્યું - આ પ્રતિસાદ હતો કાશ્મીરના ભારતીય જનતા પાર્ટીના મુસ્લિમ નેતાનો. તેઓ કલમ 370 પર ભારત સરકારના નિર્ણયની થોડી વાર પહેલાં બહુ ચિંતિત હતા.
https://www.bbc.com/gujarati/india-51343478,Income Tax : ઇન્કમટૅક્સના જૂના અને નવા સ્લૅબમાં શું ફરક છે?,નાણામંત્રી નિર્મલા સીતારમણે શનિવારે પોતાનું બીજું બજેટ રજૂ કર્યું. તેમણે ઇન્કમટૅક્સના દરમાં કેટલાંક ફેરફાર કર્યા છે.
https://www.bbc.com/gujarati/india-48024620,જાવેદ હબીબના 'ચોકીદાર' બનવાથી ભાજપમાં શું બદલાયું?,હૅર-સ્ટાઇલિસ્ટ જાવેદ હબીબ જ્યારે સોમવારે ભારતીય જનતા પાર્ટીમાં જોડાયા તો સોશિયલ મીડિયા પર આ સમાચાર છવાઈ ગયા.
https://www.bbc.com/gujarati/international-48952337,"ENGvAUS : ઇંગ્લૅન્ડની જીત, સતત ત્રીજી વખત યજમાન ટીમ વર્લ્ડ કપની ફાઇનલમાં",એજબસ્ટન ખાતે રમાઈ રહેલી આઈસીસી વન ડે ક્રિકેટ વર્લ્ડ કપ 2019ની બીજી સેમિફાઇનલમાં ઑસ્ટ્રેલિયાએ ઇંગ્લૅન્ડને 224 રનનો લક્ષ્યાંક આપ્યો હતો જેને ઇંગ્લેન્ડે ફક્ત બે વિકેટ ગુમાવી 32 ઓવરમાં પાર કરી લીધો છે. આમ ઇંગ્લૅન્ડની 8 વિકેટે જીત થઈ છે.
