URL Source,Article,Summary
https://www.bbc.com/punjabi/india-43532578,ਸੋਸ਼ਲ꞉ 'ਤਿਵਾੜੀ ਜੀ ਤੁਹਾਨੂੰ ਪਾਰਲੀਮੈਂਟ ਕੰਟੀਨ ਦੀ ਆਦਤ ਹੈ',ਕਾਂਗਰਸ ਦੇ ਬੁਲਾਰੇ ਮਨੀਸ਼ ਤਿਵਾੜੀ ਨੇ ਹਵਾਈ ਅੱਡੇ ਤੇ ਮਿਲਦੀ ਕੌਫ਼ੀ ਦੀ ਕੀਮਤ ਅਤੇ ਉਸ ਦੀ ਗੁਣਵਕਤਾ 'ਤੇ ਨਾਰਾਜ਼ਗੀ ਜਤਾਈ ਹੈ।
https://www.bbc.com/punjabi/india-45699554,ਕੈਪਟਨ-ਬਾਦਲ ਦੀਆਂ ਰੈਲੀਆਂ ਦੀ ਧੂੜ 'ਚ ਰੁਲੇ ਪੰਜਾਬੀਆਂ ਦੇ ਮੁੱਦੇ - ਨਜ਼ਰੀਆ,ਪੰਜਾਬ ਵਿੱਚ ਸਿਆਸਤਦਾਨਾਂ ਵੱਲੋਂ ਆਪਣੇ ਵਿਰੋਧੀਆਂ ਦੇ ਇਲਾਕੇ ਵਿੱਚ ਜਾ ਕੇ ਰੈਲੀਆਂ ਕਰਨ ਦੀ ਸਿਆਸਤ ਕੋਈ ਨਵੀਂ ਨਹੀਂ ਹੈ।
https://www.bbc.com/punjabi/india-44206185,ਬੀਬੀਸੀ ਪੰਜਾਬੀ 'ਤੇ ਪੜ੍ਹੋ ਅੱਜ ਦੀਆਂ 5 ਮੁੱਖ ਖ਼ਬਰਾਂ,ਪਿਸ਼ਾਵਰ ਦੀ 24 ਸਾਲਾ ਮਨਮੀਤ ਕੌਰ ਪਾਕਿਸਤਾਨ ਦੀ ਪਹਿਲੀ ਮਹਿਲਾ ਸਿੱਖ ਰਿਪੋਰਟਰ ਬਣੀ ਹੈ। ਹਾਲ ਹੀ ਵਿੱਚ ਉਸ ਨੇ ਪਾਕਿਸਤਾਨ ਦੇ ਨਿਊਜ਼ ਚੈਨਲ 'ਹਮ ਨਿਊਜ਼' ਵਿੱਚ ਰਿਪੋਰਟਿੰਗ ਕਰਨੀ ਸ਼ੁਰੂ ਕੀਤੀ ਹੈ।
https://www.bbc.com/punjabi/india-55141762,"ਧਰਨੇ ਦੇ ਰਹੇ ਕਿਸਾਨਾਂ ਦੀ ਮਦਦ ਲਈ ਮੁਫ਼ਤ ਦੁੱਧ-ਸਬਜ਼ੀਆਂ, ਪੈਟਰੋਲ ਲਈ ਅੱਗੇ ਆਏ ਲੋਕ","""ਸਿੰਘੁ ਬਾਰਡਰ 'ਤੇ ਸਾਡੇ ਕਿਸਾਨਾਂ ਲਈ ਹੈਲਥ ਕੈਂਪ ਲਾਏ। ਏਮਜ਼, ਸਫ਼ਦਰਜੰਗ, ਹਿੰਦੂ ਰਾਓ ਤੇ ਦਿੱਲੀ ਦੇ ਹੋਰਨਾਂ ਹਸਪਤਾਲਾਂ ਤੋਂ ਡਾਕਟਰਾਂ ਨੇ ਕਿਸਾਨਾਂ ਦਾ ਸਾਥ ਦਿੱਤਾ। ਅਸੀਂ ਧਰਨੇ ਵਾਲੀਆਂ ਪੰਜੇ ਥਾਵਾਂ 'ਤੇ ਹੈਲਥ ਕੈਂਪ ਲਗਾਵਾਂਗੇ।"""
https://www.bbc.com/punjabi/international-46534151,"ਫਰਾਂਸ ਦੀ ਕ੍ਰਿਸਮਸ ਮਾਰਕਿਟ ਵਿੱਚ ਗੋਲੀਬਾਰੀ, 3 ਦੀ ਮੌਤ",ਫਰਾਂਸ ਦੇ ਸ਼ਹਿਰ ਸਟਰੈਜ਼ਬਰਗ ਵਿੱਚ ਹੋਈ ਗੋਲੀਬਾਰੀ ਵਿੱਚ ਤਿੰਨ ਲੋਕਾਂ ਦੀ ਮੌਤ ਹੋ ਗਈ ਹੈ ਜਦੋਂਕਿ 12 ਹੋਰ ਜ਼ਖਮੀ ਹੋਏ ਹਨ। ਮੁਲਜ਼ਮ ਫਿਲਹਾਲ ਫਰਾਰ ਹੈ ਪਰ ਪੁਲਿਸ ਦਾ ਦਾਅਵਾ ਹੈ ਕਿ ਸੁਰੱਖਿਆ ਮੁਲਾਜ਼ਮਾਂ ਨਾਲ ਫਾਈਰਿੰਗ ਦੌਰਾਨ ਉਹ ਜ਼ਖਮੀ ਹੋ ਗਿਆ।
https://www.bbc.com/punjabi/india-44522480,"ਰੈਫਰੈਂਡਮ 2020: ਖਹਿਰਾ ਨੇ ਕਿਹਾ ਸਮਰਥਕ ਨਹੀਂ, ਕੈਪਟਨ ਨੇ ਕਿਹਾ ਸਬੂਤ ਮਿਲੇ ਤਾਂ ਕਾਰਵਾਈ ਹੋਵੇਗੀ","ਰੈਫਰੈਂਡਮ 2020 ਮਾਮਲੇ 'ਤੇ ਸੁਖਪਾਲ ਖਹਿਰਾ ਦੇ ਕਥਿਤ ਬਿਆਨ ਉੱਤੇ ਚੱਲ ਰਹੀ ਸਿਆਸਤ ਨੂੰ ਹੋਰ ਤੇਜ਼ ਕਰਦਿਆਂ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਕਿਹਾ, ''ਜੇਕਰ ਖਹਿਰਾ ਖਿਲਾਫ਼ ਕੋਈ ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ ਮਿਲਿਆ ਤਾਂ ਉਨ੍ਹਾਂ ਖਿਲਾਫ਼ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾ ਸਕਦੀ ਹੈ।''"
https://www.bbc.com/punjabi/international-47400119,ਪਾਕਿਸਤਾਨ ਦੇ ਮਰਹੂਮ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਜ਼ੁਲਫੀਕਾਰ ਅਲੀ ਭੁੱਟੋ ਦੀ ਪੋਤੀ ਨੇ ਕਿਉਂ ਮੰਗੀ ਸੀ ਭਾਰਤੀ ਪਾਇਲਟ ਦੀ ਰਿਹਾਈ,ਪਾਕਿਸਤਾਨ ਦੇ ਮਰਹੂਮ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਜ਼ੁਲਫੀਕਾਰ ਅਲੀ ਭੁੱਟੋ ਦੀ ਪੋਤੀ ਅਤੇ ਲੇਖਿਕਾ ਫਾਤੀਮਾ ਭੁੱਟੋ ਨੇ ਮੰਗ ਕੀਤੀ ਸੀ ਕਿ ਪਾਕਿਸਤਾਨ ਵੱਲੋਂ ਫੜ੍ਹੇ ਗਏ ਭਾਰਤੀ ਪਾਇਲਟ ਨੂੰ ਰਿਹਾਅ ਕਰ ਦਿੱਤਾ ਜਾਵੇ।
https://www.bbc.com/punjabi/india-54489498,TRP ਕੀ ਹੈ ਅਤੇ ਚੈਨਲਾਂ ਵਿੱਚ ਇਸ ਲਈ ਮਾਰਾ-ਮਾਰੀ ਕਿਉਂ ਹੈ- 5 ਅਹਿਮ ਖ਼ਬਰਾਂ,ਮੁੰਬਈ ਪੁਲਿਸ ਦਾ ਦਾਅਵਾ ਹੈ ਕਿ ਉਸ ਨੇ ਪੈਸਿਆਂ ਵੱਟੇ ਚੈਨਲ ਦੀ ਟੀਆਰਪੀ ਵਧਾਉਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਵਾਲੇ ਰੈਕਟ ਦਾ ਪਰਦਾਫ਼ਾਸ਼ ਕੀਤਾ ਹੈ।
https://www.bbc.com/punjabi/international-49902710,ਹਾਂਗਕਾਂਗ : 70ਵੀਂ ਵਰ੍ਹੇਗੰਢ ਵਾਲਾ ਦਿਨ 'ਹਿੰਸਕ ਅਤੇ ਗੜਬੜੀ' ਵਾਲਾ ਦਿਨ ਰਿਹਾ,ਹਾਂਗਕਾਂਗ ਪੁਲਿਸ ਦੇ ਪ੍ਰਮੁਖ ਮੁਤਾਬਕ ਚੀਨ ਉੱਤੇ ਕਮਿਊਨਿਸਟ ਸ਼ਾਸਨ ਦੀ 70ਵੀਂ ਵਰ੍ਹੇਗੰਢ ਹਾਂਗਕਾਂਗ ਵਿਚ ਸਭ ਤੋਂ 'ਹਿੰਸਕ ਅਤੇ ਗੜਬੜੀ' ਵਾਲਾ ਦਿਨ ਰਿਹਾ ।
https://www.bbc.com/punjabi/india-51005984,ਨਨਕਾਣਾ ਸਾਹਿਬ ਘਟਨਾ ਤੇ ਸਿੱਖ ਨੌਜਵਾਨ ਦੇ ਕਤਲ ਬਾਰੇ ਬੋਲੇ ਜਥੇਦਾਰ- 'ਸਾਨੂੰ ਤਾਂ ਕਿਸੇ ਤੋਂ ਵੀ ਉਮੀਦ ਨਹੀਂ ਲਗਦੀ ਕਿ ਸਾਨੂੰ ਕੋਈ ਇਨਸਾਫ਼ ਦੁਆਏਗਾ',"""ਸੁਰੱਖਿਆ ਸਿੱਖਾਂ ਦੀ ਤਾਂ ਮੈਨੂੰ ਕਿਤੇ ਵੀ ਨਹੀਂ ਲਗਦੀ, ਹਿੰਦੁਸਤਾਨ 'ਚ ਮੱਧ ਪ੍ਰਦੇਸ਼ 'ਚ ਉਜਾੜਾ ਪੈ ਰਿਹਾ, ਸ਼ਿਲਾਂਗ ਵਿੱਚ ਉਜਾੜੇ ਦੀ ਤਲਵਾਰ ਲਮਕ ਰਹੀ ਹੈ। ਪਾਕਿਸਤਾਨ 'ਚ ਵੀ ਕਤਲ ਅਤੇ ਨਨਕਾਣਾ ਸਾਹਿਬ ਦੀ ਘਟਨਾ ਤੋਂ ਬਾਅਦ ਸਿੱਖਾਂ ਅੰਦਰ ਇੱਕ ਡਰ ਤਾਂ ਹੈ।"""
https://www.bbc.com/punjabi/india-53490589,ਕੋਰੋਨਾਵਾਇਰਸ: ਇਸ ਸਰਕਾਰੀ ਸਰਵੇ ਦੇ ਹਿਸਾਬ ਨਾਲ ਦਿੱਲੀ 'ਚ 46 ਲੱਖ ਤੋਂ ਵੱਧ ਕੋਰੋਨਾ ਪੌਜ਼ਿਟਿਵ ਕੇਸ ਹੋਣ ਦਾ ਖ਼ਦਸ਼ਾ,ਭਾਰਤ ਦੀ ਰਾਜਧਾਨੀ ਦਿੱਲੀ ਵਿੱਚ ਹਰ ਚਾਰ ਲੋਕਾਂ ਵਿੱਚੋਂ ਇੱਕ ਵਿਅਕਤੀ ਨੂੰ ਕੋਵਿਡ -19 ਦੀ ਲਾਗ ਹੋ ਸਕਦੀ ਹੈ। ਇਹ ਮੁਲਾਂਕਣ ਨੈਸ਼ਨਲ ਸੈਂਟਰ ਫ਼ਾਰ ਡਿਸੀਜ਼ ਕੰਟਰੋਲ ਵਲੋਂ ਦਿੱਲੀ ਵਿਖੇ ਐਂਟੀਬਾਡੀ ਨੂੰ ਲੈ ਕੇ ਕਰਵਾਏ ਗਏ ਇਕ ਸਰਵੇਖਣ ਤੋਂ ਸਾਹਮਣੇ ਆਇਆ ਹੈ।
https://www.bbc.com/punjabi/international-44996518,ਇਹ ਹੈ ਮੀਂਹ ਮਗਰੋਂ ਮਿੱਟੀ ਦੀ ਖੁਸ਼ਬੂ ਦਾ ਰਾਜ਼,ਸੋਕੇ ਦੇ ਲੰਬੇ ਸਮੇਂ ਤੋਂ ਬਾਅਦ ਮੀਂਹ ਦੀ ਮਹਿਕ ਸਾਨੂੰ ਕੇਵਲ ਇਸ ਲਈ ਹੀ ਚੰਗੀ ਨਹੀਂ ਲੱਗਦੀ ਕਿਉਂਕਿ ਅਸੀਂ ਸ਼ੁਕਰਾਨੇ ਦੇ ਭਾਵ ਨਾਲ ਭਰ ਜਾਂਦੇ ਹਾਂ।ਸਗੋਂ ਇਸ ਪਿੱਛੇ ਰਸਾਇਣ ਵਿਗਿਆਨ ਵੀ ਜ਼ਿੰਮੇਵਾਰ ਹੈ।
https://www.bbc.com/punjabi/india-48919515,ਝੋਨੇ ਲੁਆਈ 'ਤੇ ਸਮਾਂ ਤੇ ਖਰਚ ਘਟਾਉਣ ਅਤੇ ਝਾੜ ਵਧਾਊਣ ਵਾਲੀ ਨਵੀਂ ਤਕਨੀਕ - ਖੇਤੀ ਮਾਹਰ,"''ਝੋਨਾ ਲਾਉਣ ਲਈ ਪਰਵਾਸੀ ਮਜ਼ਦੂਰਾਂ ਨੇ ਪੰਜਾਬ ਆਉਣਾ ਘਟਾ ਦਿੱਤਾ ਹੈ। ਪੰਜਾਬੀ ਮਜ਼ਦੂਰ ਝੋਨੇ ਦੀ ਲਵਾਈ ਵੱਧ ਮੰਗਦੇ ਸਨ।"""
https://www.bbc.com/punjabi/india-43027937,ਨਾਮੁਮਕਿਨ ਨੂੰ ਮੁਮਕਿਨ ਕਰਨ ਦਾ ਜਨੂੰਨ ਰੱਖਦੀਆਂ ਇਹ ਖਿਡਾਰਨਾਂ,ਮਾਰਚ 2018 ਵਿੱਚ ਹੋਣ ਵਾਲੀਆਂ ਏਸ਼ੀਅਨ ਪੈਰਾ ਖੇਡਾਂ ਵਿੱਚ ਜਾਣ ਲਈ ਇਹ ਖਿਡਾਰਨਾਂ ਚੇਨਈ ਦੇ ਇੱਕ ਕਾਲਜ ਦੇ ਬਾਸਕਟਬਾਲ ਮੈਦਾਨ ਵਿੱਚ ਪੂਰੇ ਉਤਸ਼ਾਹ ਨਾਲ ਤਿਆਰੀ ਕਰ ਰਹੀਆਂ ਹਨ।
https://www.bbc.com/punjabi/india-57197043,ਚੰਡੀਗੜ੍ਹ ’ਚ ਕਾਲੀ ਫੰਗਸ ਬਾਰੇ ਰਿਪੋਰਟ ਨਾ ਕਰਨ ਦੀ ਹਦਾਇਤ ਵਾਲੇ ਨੋਟੀਫਿਕੇਸ਼ਨ ਦਾ ਕੀ ਹੈ ਪੂਰਾ ਮਾਮਲਾ,ਕੋਰੋਨਾਵਾਇਰਸ ਦੀ ਦੂਜੀ ਲਹਿਰ ਹਾਲੇ ਚੱਲ ਹੀ ਰਹੀ ਹੈ ਕਿ ਹੈਲਥ ਸਿਸਟਮ ਦੇ ਦਰਪੇਸ਼ ਇੱਕ ਨਵੀਂ ਚੁਣੌਤੀ ਫੰਗਸ ਇਨਫੈਕਸ਼ਨ ਦੇ ਰੂਪ ਵਿੱਚ ਮੂੰਹ ਪਾੜ ਕੇ ਆਣ ਖੜ੍ਹੀ ਹੋ ਗਈ ਹੈ।
https://www.bbc.com/punjabi/international-41714686,ਭਾਰਤ ਨੇ ਮਲੇਸ਼ੀਆ ਨੂੰ ਹਰਾ ਏਸ਼ੀਆ ਕੱਪ ਹਾਕੀ ਦਾ ਖਿਤਾਬ ਜਿੱਤਿਆ,ਭਾਰਤ ਨੇ ਮਲੇਸ਼ੀਆ ਨੂੰ 2-1 ਦੇ ਫਰਕ ਨਾਲ ਮਾਤ ਦੇ ਕੇ ਏਸ਼ੀਆ ਕੱਪ ਹਾਕੀ ਦਾ ਖਿਜਾਬ ਜਿੱਤ ਲਿਆ ਹੈ।
https://www.bbc.com/punjabi/india-45545980,ਬਿੱਗ ਬੌਸ ਸ਼ੋਅ 'ਚ ਅਨੂਪ ਜਲੋਟਾ ਤੇ ਜਸਲੀਨ ਮਠਾੜੂ ਦੀ ਜੋੜੀ ਨੇ ਛੇੜੀ ਚਰਚਾ,ਰਿਐਲਿਟੀ ਟੀਵੀ ਪ੍ਰੋਗਰਾਮ 'ਬਿੱਗ ਬੌਸ' ਵਿੱਚ ਭਜਨ ਗਾਇਕ ਅਨੂਪ ਜਲੋਟਾ ਦੀ ਭਾਗੀਦਾਰੀ ਪਹਿਲਾਂ ਹੀ ਸੁਰਖੀਆਂ ਵਿੱਚ ਸੀ ਪਰ ਹੁਣ ਇਸ ਵਿੱਚ ਸੋਸ਼ਲ ਮੀਡੀਆ ਦਾ ਤੜਕਾ ਵੀ ਲੱਗ ਗਿਆ ਹੈ।
https://www.bbc.com/punjabi/india-45526327,ਮਕਸੂਦਾਂ ਥਾਣੇ 'ਤੇ ਸੁੱਟੇ ਬੰਬ : 'ਧਮਾਕਿਆਂ ਦੀ ਜ਼ੋਰਦਾਰ ਅਵਾਜ਼ 'ਚ ਕਾਲੇ ਦੌਰ ਦੀ ਆਹਟ ਸੁਣੀ',ਜਲੰਧਰ ਪੁਲਿਸ ਮੁਤਾਬਕ ਸ਼ਹਿਰ ਦੇ ਮਕਸੂਦਾਂ ਥਾਣੇ ਉੱਤੇ ਚਾਰ ਘੱਟ ਸਮਰੱਥਾ ਵਾਲੇ ਬੰਬ ਧਮਾਕੇ ਹੋਏ ਹਨ। ਇਸ ਬੰਬ ਹਮਲੇ ਵਿਚ ਥਾਣੇਦਾਰ ਜ਼ਖ਼ਮੀ ਹੋਇਆ ਹੈ।
https://www.bbc.com/punjabi/india-56206862,ਨੌਦੀਪ ਕੌਰ ਨੂੰ ਪੰਜਾਬ ਹਰਿਆਣਾ ਹਾਈਕੋਰਟ ਨੇ ਜ਼ਮਾਨਤ ਦਿੱਤੀ,ਮਜ਼ਦੂਰ ਹੱਕਾਂ ਦੀ ਕਾਰਕੁਨ ਨੌਦੀਪ ਕੌਰ ਨੂੰ ਤੀਜੀ ਐੱਫ਼ਆਈਆਰ ਵਿੱਚ ਪੰਜਾਬ ਅਤੇ ਹਰਿਆਣਾ ਹਾਈ ਕੋਰਟ ਨੇ ਜ਼ਮਾਨਤ ਦੇ ਦਿੱਤੀ ਹੈ।
https://www.bbc.com/punjabi/india-41758038,ਡੇਰੇ ਤੇ ਫ਼ਿਰਕੂ ਹਿੰਸਾ ਬਣੀ ਖੱਟਰ ਸਰਕਾਰ ਲਈ ਚੁਣੌਤੀ,ਹਰਿਆਣਾ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਮਨੋਹਰ ਲਾਲ ਖੱਟਰ ਦੇ ਕਾਰਜਕਾਲ ਦੇ ਤਿੰਨ ਸਾਲ ਪੂਰੇ ਹੋ ਗਏ ਹਨ। ਅਸੀਂ ਤੁਹਾਨੂੰ ਦਸ ਰਹੇ ਹਾਂ ਕਿ ਬਤੌਰ ਮੁੱਖ ਮੰਤਰੀ ਉਨ੍ਹਾਂ ਦੇ ਤਿੰਨ ਸਾਲਾਂ ਦੇ ਕੰਮਕਾਜ ਦਾ ਲੇਖਾ ਜੋਖਾ ਕੀ ਰਿਹਾ।
https://www.bbc.com/punjabi/india-41675427,ਡਾਂਸਰ ਤੇ ਸਿੰਗਰ ਹਰਸ਼ੀਤਾ ਦਹੀਆ ਦੇ ਕਾਤਲ ਕੌਣ?,ਹਰਿਆਣਵੀ ਗਾਇਕਾ ਹਰਸ਼ੀਤਾ ਦਹੀਆ ਦੀ ਮੌਤ ਦੇ ਮਾਮਲੇ 'ਚ ਜਾਂਚ ਦੌਰਾਨ ਕਈ ਪੱਖਾਂ ਨੂੰ ਖੰਗਾਲਿਆ ਜਾ ਰਿਹਾ ਹੈ।
