URL Source,Article,Summary
https://www.bbc.com/hindi/sport/story/2008/06/080624_sania_2ndround,सानिया विंबलडन के दूसरे दौर में,भारत की सानिया मिर्ज़ा कोलंबिया की कैटलिना कास्टानो को हराकर विंबलडन टेनिस टूर्नामेंट के दूसरे दौर में पहुंच गईं हैं. अब वो मारिया जोन्स से भिड़ेंगी.
https://www.bbc.com/hindi/news/story/2004/05/040527_sadr_najaf,सद्र के प्रस्ताव पर सहमति के संकेत,ऐसा लगता है कि इराक़ में अमरीकी नेतृत्व वाली गठबंधन सेना ने विद्रोही शिया नेता मुक़्तदा अल सद्र के नज़फ़ में युद्ध रोकने के प्रस्ताव का समर्थन करने का निर्णय ले लिया है.
https://www.bbc.com/hindi/india-41940575,'गैस चेंबर' दिल्ली में सेहत को है गंभीर ख़तरा,"पिछले हफ़्ते, एक छह वर्षीय बच्चे ने दिल्ली में अपने स्कूल से लौटते ही बेचैनी और सांस लेने में तकलीफ़ की शिकायत की."
https://www.bbc.com/hindi/international-46299878,प्रेमी को मारकर शव के टुकड़ों से बना दी बिरयानी,मोरक्को की एक महिला पर प्रेमी की हत्या कर उसके शव के टुकड़े-टुकड़े करने और इन्हें पकाकर मज़दूरों को खिलाने का आरोप लगा है.
https://www.bbc.com/hindi/international/2013/04/130403_samoa_air_dp,मोटे हैं तो दीजिए ज़्यादा किराया,हवाई जहाज में सैर करने वाले मोटे लोगों के लिए एक बुरी ख़बर है. एक विशेष एयरलाइन में अब उन्हें हवाई यात्रा के लिए अपने वज़न के हिसाब से किराए का भुगतान करना पड़ सकता है.
https://www.bbc.com/hindi/india/2011/08/110821_cjramesh_accident_pa,ताकि दुर्घटना न ले किसी की जान,"सड़कों पर तेज़ रफ्तार चलती गाड़ियां और मंज़िल तक पहुंचने की जल्दी, लेकिन अक्सर ये सफर एक ऐसे मोड़ पर खत्म होता है जहां ज़िंदगी और मौत का फासला बेहद कम हो."
https://www.bbc.com/hindi/business/2011/07/110718_air_india_bailout_sy,एयर इंडिया को मिली उम्मीद की किरण,एयर इंडिया को कर्ज़ और घाटे से उबारने के लिए सोमवार को हुई मंत्री-समूह की बैठक में सभी मंत्रियों ने इस बात पर सहमति जताई कि कंपनी को पुनर्जीवित करने के लिए एक ठोस योजना की ज़रूरत है.
https://www.bbc.com/hindi/regionalnews/story/2007/07/070723_zahirshah_dead,अफ़ग़ानिस्तान के पूर्व शासक का निधन,अफ़ग़ानिस्तान के पूर्व शासक ज़ाहिर शाह का काबुल में निधन हो गया है. वे 92 साल के थे और लंबे समय से बीमार थे.
https://www.bbc.com/hindi/india-42497602,"हिमाचल का हर दूसरा विधायक है राजपूत, ऐसा कैसे?","हिमाचल प्रदेश की नई सरकार के गठन ने प्रदेश की सियासत को पूरा बदल दिया है. कल तक जो सत्ता, दो चेहरों को आस-पास घूमती थी, वो अब पहले जैसे नहीं रही."
https://www.bbc.com/hindi/entertainment/story/2009/03/090313_durgesh_diary_pp,ऐसा भी दोस्ताना.......,सुनने में आ रहा है कि समलैंगिक भूमिका पर आधारित दो दोस्तों की फ़िल्म 'दोस्ताना' के सफल होने के बाद फिल्म के निर्माता करण जौहर अब दोस्ताना-2 बनाने जा रहे हैं.
https://www.bbc.com/hindi/sport/story/2009/01/090113_india_pak_srilanka,भारत-पाक तनातनी का फ़ायदा श्रीलंका को,क्रिकेट जगत में सबसे चर्चित और लोकप्रिय श्रृंखला एशेज़ हुआ करती थी लेकिन पिछले दो दशक यह गौरव भारत और पाकिस्तान के बीच होने वाली श्रृंखला को मिल गया है.
https://www.bbc.com/hindi/india/2016/07/160718_gujarat_dalit_vk,"गुजरात: दलितों के उग्र प्रदर्शन, आत्महत्या की कोशिश",गुजरात की मुख्यमंत्री आनंदीबेन पटेल ने पिछले हफ़्ते ऊना में दलितों पर कथित हमले के मामले में सीआईडी जांच के आदेश दे दिए हैं और मामले की तेज़ सुनवाई के लिए एक विशेष अदालत बनाने की घोषणा की है.
https://www.bbc.com/hindi/entertainment/2013/12/131217_arman_kohli_bail_dk,अरमान कोहली ज़मानत पर रिहा हुए,सोमवार देर रात टीवी रिएल्टी शो 'बिग बॉस' के घर से गिरफ़्तार होने के बाद मंगलवार को अभिनेता अरमान कोहली ज़मानत पर रिहा हो गए हैं.
https://www.bbc.com/hindi/sport/story/2008/07/080725_champions_boycott,चैम्पियंस ट्रॉफ़ी के बहिष्कार का ख़तरा,पाकिस्तान में होने वाली आईसीसी चैम्पियंस ट्रॉफ़ी पर बहिष्कार का ख़तरा मँडरा रहा है. ऑस्ट्रेलिया और न्यूज़ीलैंड के खिलाड़ियों को वहाँ न जाने की सलाह दी गई है.
https://www.bbc.com/hindi/international/2012/11/121108_china_economic_miracle_sdp,चीन में सत्ता परिवर्तन पर सारी दुनिया की नज़र,चीन की सत्तारूढ़ कम्युनिस्ट पार्टी का एक अहम अधिवेशन हो रहा है जिसमें नेतृत्व में बड़े पैमाने पर बदलाव होंगे जिसका देश की भावी दिशा-दिशा पर गहरा असर पड़ सकता है.
https://www.bbc.com/hindi/sport/story/2004/01/040105_sydney_day4,ऑस्ट्रेलिया को अंतिम दिन 433 रन बनाने हैं,भारत-ऑस्ट्रेलिया चौथा टेस्ट-पहली पारी: भारत- 705-7; पारी घोषित; ऑस्ट्रेलिया- 474; दूसरी पारी: भारत 211-2 पारी घोषित; ऑस्ट्रेलिया- 10-0
https://www.bbc.com/hindi/regionalnews/story/2006/01/060105_indopak_talks,भारत-पाक रेल संपर्क पर वार्ता शुरू,भारत और पाकिस्तान के अधिकारियों के बीच मुनाबाव-खोखरापार रेल संपर्क की योजना को अंतिम रूप देने के लिए दिल्ली में बातचीत शुरू हो गई है. ये वार्ता तीन दिन तक चलेगी.
https://www.bbc.com/hindi/international/2014/11/141116_brazil_cannibal_trio_sentenced_sk,ब्राजीलः शव खाने वाली 'तिकड़ी' को जेल,उत्तर-पूर्वी ब्राजील में एक जज ने महिला की हत्या कर उसका शव खाने के दोषी पाए गए तीन लोगों को 20-23 साल जेल की सज़ा सुनाई है.
https://www.bbc.com/hindi/international-48848632,राजकुमारी हयाः ब्रिटेन में रह रहीं दुबई के शासक की पत्नी को 'जान का ख़तरा',दुबई के शासक शेख़ मोहम्मद अल मकतूम की पत्नी राजकुमारी हया बिंत अल हुसैन इस समय लंदन में छुपकर रह रही हैं. बताया जा रहा है कि अपने पति को छोड़कर जाने के बाद से उन्हें अपनी जान का डर है.
https://www.bbc.com/hindi/media-53565081,कोरोना वायरस का कम्युनिटी स्प्रेड क्यों नही मान रही मोदी सरकार?,जून की शुरुआत में 45 साल के राजेश कुमार को खांसी आनी शुरू हो गई. चंद दिनों के भीतर ही उन्हें तेज़ बुखार हो गया.
https://www.bbc.com/hindi/news/story/2006/01/060115_iraq_judge,'मुक़दमे का जज बदलना मुश्किल नहीं',इराक़ की निवर्तमान सरकार के राष्ट्रीय सुरक्षा सलाहकार ने कहा है कि सद्दाम हुसैन के मुक़दमे में नया प्रमुख न्यायाधीश लाने में कोई समस्या नहीं आएगी.
https://www.bbc.com/hindi/india/2014/12/141218_lalit_narayan_convict_life_imprisionment_pp,एलएन मिश्रा हत्याकांड: दोषियों को आजीवन क़ैद,दिल्ली एक अदालत ने 1975 में भारत के तत्कालीन रेल मंत्री ललित नारायण मिश्रा की हत्या के चार दोषियों को आजीवन कारावास की सज़ा सुनाई है.
https://www.bbc.com/hindi/india/2015/02/150214_jharkhand_cabinet_delay_tk,झारखंड: कब तक चार मंत्री चलाएंगे सरकार?,झारखंड में बहुमत का पर्याप्त आंकड़ा होने के बाद भी पूर्ण मंत्रिमंडल का गठन अभी बाकी है. अटकलों के बीच तारीखें गुज़रती जा रही हैं.
https://www.bbc.com/hindi/regionalnews/story/2005/10/051013_bus_amritsar,अमृतसर-लाहौर बस का ट्रायल टला,भूकंप के कारण श्रीनगर-मुज़फ़्फ़राबाद बस यात्रा स्थगित करने के बाद अब सरकार ने अमृतसर-लाहौर बस का ट्रायल भी स्थगित करने का फ़ैसला किया है.
https://www.bbc.com/hindi/international/2015/01/150105_afghanistan_ghani_troop_deadline_sk,अफ़ग़ानिस्तान की ओबामा से ग़ुज़ारिश,अफ़ग़ानिस्तान के राष्ट्रपति अशरफ़ गनी ने अमरीका से अपील की है कि वो अफ़ग़ानिस्तान से दो साल के भीतर अपनी फ़ौजों को वापस बुलाने की बात पर फिर से विचार करे.
https://www.bbc.com/hindi/international-52848592,भारत-चीन सीमा विवाद पर ट्रंप के मध्यस्थता के प्रस्ताव पर चीन ने क्या कहा?,भारत और चीन के बीच ज़ोर पकड़ रहे सीमा विवाद को हल करने के लिए अमरीकी राष्ट्रपति डोनाल्ड ट्रंप के मध्यस्थता करने के प्रस्ताव पर चीन की सरकार ने प्रतिक्रिया दी है.
https://www.bbc.com/hindi/entertainment/story/2006/11/061112_komal_column16,वाह....वाह सूरज बड़जात्या जी,"बड़जात्या परिवार ने वो कर दिखाया, जो आज तक बॉलीवुड में किसी ने नहीं किया था."
https://www.bbc.com/hindi/regionalnews/story/2007/07/070719_female_suicidesquad,'मस्जिद की ख़ातिर मरने के लिए तैयार थी',इस्लामाबाद के लाल मस्जिद में हुई सैनिक कार्रवाई के दौरान बच निकली एक महिला का कहना है वह आत्मघाती हमलावर बनने के लिए तैयार थी.
https://www.bbc.com/hindi/india/2015/10/151022_vk_singh_contro_sh,"'कोई कुत्ते को पत्थर मार दे, तो सरकार ज़िम्मेदार'","""कोई कुत्ते को पत्थर मार दे तो सरकार ज़िम्म्दार"" ,वाले अपने बयान पर केन्द्रीय राज्य मंत्री वीके सिंह ने ट्वीट कर सफाई दी है."
https://www.bbc.com/hindi/india-53379550,"वरवर राव की हालत जेल में गंभीर, उन्हें अस्पताल पहुंचाया जाए: बेटी पवना",वामपंथी कवि और लेखक वरवर राव की हालत बिगड़ने के बाद परिवार वालों ने उन्हें अस्पताल पहुंचाने की माँग की है.
https://www.bbc.com/hindi/regionalnews/story/2008/04/080417_afghan_refugee,शरणार्थियों को लेकर पाक की आलोचना,संयुक्त राष्ट्र ने पाकिस्तान की वर्ष 2009 तक लाखों अफ़ग़ान शरणार्थियों को वापस भेजने की योजना की आलोचना की है और इसमें संशोधन करने को कहा है.
https://www.bbc.com/hindi/international/2013/07/130725_us_phone_record_dil,अमरीका में निगरानी कार्यक्रम के खिलाफ़ प्रस्ताव गिरा,अमरीका की प्रतिनिधि सभा ने अमरीकी नागरिकों के फोन कॉल के बारे में आँकड़े इकट्ठा करने के कार्यक्रम को जारी रखने की मंज़ूरी दे दी है. यह इस कार्यक्रम पर सदन का पहला विधायी फैसला था.
https://www.bbc.com/hindi/regionalnews/story/2005/11/051103_bihar_bhartiya,बिहार में राजनीति का अपराधीकरण,"बिहार और उत्तरप्रदेश ऐसे राज्य हैं जिन्होंने राजनीति में अपराधीकरण रोकने की बहस को राष्ट्रव्यापी कर दिया है. उत्तरप्रदेश में यह समस्या उतने नग्न रूप में नहीं है, जितनी बिहार में है."
https://www.bbc.com/hindi/news/story/2004/03/040321_gaza_killing,इसराइली कार्रवाई में पाँच की मौत,ग़ज़ा में इसराइली सेना की कार्रवाई में कम से कम पाँच फ़लस्तीनियों की मौत हुई है. मारे गए लोगों में एक हमास नेता शामिल है.
https://www.bbc.com/hindi/india/2015/07/150720_nia_terror_attack_investigation_tk,एनआईए 'हिंदू चरमपंथ' के मामलों में नाकाम?,भारत में 2006 से 2008 तक हुए बम धमाकों की छह घटनाओं में 120 से ज्यादा लोग मारे गए और 400 से ज्यादा घायल हुए.
https://www.bbc.com/hindi/india-43449671,इंदिरा गांधी के पोते आज प्रेस की आज़ादी की बात कर रहे हैं: भाजपा,कांग्रेस महाधिवेशन में रविवार को अपने भाषण में राहुल गांधी ने जब बीजेपी पर तीखे हमले बोले तो बीजेपी की तरफ़ से उसका जवाब भी आया.
https://www.bbc.com/hindi/international/2015/09/150924_us_modi_angry_patels_ml,अमरीका में होगा मोदी का ‘हार्दिक’ स्वागत,दक्षेश पटेल उन हज़ारों लोगों में से हैं जिन्होंने पिछले साल न्यूयॉर्क में प्रधानमंत्री मोदी के स्वागत में नारे लगाए थे. वो उन गिने-चुने लोगों में भी थे जो मोदी के प्रेम में उन्हें सुनने इस साल कनाडा भी पहुंच गए थे.
https://www.bbc.com/hindi/entertainment/2012/10/121011_abhay_deol_pkp,मीडिया से नाराज़ हैं अभय देओल,अभिनेता अभय देओल आजकल मीडिया से नाराज़ हैं. वो कहते हैं कि पत्रकारों को थोड़ा ज़्यादा ज़िम्मेदारी से काम करना चाहिए.
https://www.bbc.com/hindi/news/story/2005/10/051018_oxfam_disaster,'सरकारें आपदा से निपटने में नाकाम',"वर्ष 2005 शुरू हुआ सूनामी लहरों से मचे ताँडव के साए में, फिर इसने न्यू ऑर्लियंस शहर की तबाही देखी, गुआटेमाला में बाढ़ का प्रकोप देखा और अब दक्षिण एशिया में भूकंप की विनाशलीला देख रहा है."
https://www.bbc.com/hindi/media-51987186,बिस्मिल्लाह ख़ाँ: आज़ादी की शहनाई बजाने वाले संगीतकार,बिस्मिल्लाह खाँ की गिनती भारत के सर्वकालिक महान संगीतकारों में होती है.
https://www.bbc.com/hindi/india-46854009,मायावती-अखिलेश पर क्या बोले राहुल गांधी: आज की पांच अहम ख़बरें,कांग्रेस अध्यक्ष राहुल गांधी ने शनिवार को दुबई में आयोजित एक कार्यक्रम के दौरान मायावती की बसपा और अखिलेश यादव की सपा के गठबंधन पर अपनी प्रतिक्रिया दी है.
https://www.bbc.com/hindi/international/2012/12/121218_pew_study_religion_sdp,'हर छह में से एक व्यक्ति किसी धर्म को नहीं मानता',प्यू रिसर्च सेंटर के एक वैश्विक अध्ययन से पता चला है कि दुनिया में हर छह में से एक व्यक्ति किसी धर्म को नहीं मानता है. अध्ययन में ऐसे लोगों की संख्या दुनिया की कुल आबादी की लगभग 16 प्रतिशत बताई गई है.
https://www.bbc.com/hindi/sport/2015/11/151109_russian_athletics_iaaf_report_hk,एथलेटिक्स में रूस पर प्रतिबंध की सिफ़ारिश,वर्ल्ड एंटी डोपिंग एजेंसी (वाडा) की एक रिपोर्ट में सिफ़ारिश की गई है कि एथलेटिक्स प्रतिस्पर्धाओं में भाग लेने के लिए रूस पर प्रतिबंध लगा देना चाहिए.
https://www.bbc.com/hindi/sport/story/2008/08/080804_india_beijing,हॉकी खिलाड़ियों के बिना भारतीय टीम,बीजिंग ओलंपिक में भारत की ओर से 57 खिलाड़ी हिस्सा लेंगे. इन सदस्यों में हॉकी टीम के खिलाड़ी नहीं हैं क्योंकि ओलंपिक के इतिहास में पहली बार भारतीय टीम ओलंपिक के लिए क्वालीफ़ाई भी नहीं कर पाई है.
https://www.bbc.com/hindi/india-41343445,हिंदू-मुसलमान के बीच बंटवारे की लकीर मत खींचिए: पं. बंगाल सरकार से हाई कोर्ट,पश्चिम बंगाल में मुहर्रम और दुर्गा पूजा के मूर्ति विसर्जन को लेकर शुरू हुआ विवाद थमता नहीं दिख रहा है.
https://www.bbc.com/hindi/india-38989409,जेल में यूं कटी शशिकला की पहली रात,तमिलनाडु की किंगमेकर वी के शशिकला पिछली रात किसी आम क़ैदी की तरह कालीन पर सोईं. शशिकला बेंगलुरु सेंट्रल जेल के महिला ब्लॉक में बंद हैं.
https://www.bbc.com/hindi/international/2015/02/150212_us_police_indian_oldman_sk,भारतीय बुज़ुर्ग से मारपीट पर विदेश मंत्रालय चिंतित,अमरीका में एक भारतीय बुज़ुर्ग के साथ कथित रूप से पुलिस ज़्यादती का मामला में भारतीय विदेश मंत्रालय ने चिंता जाहिर की है.
https://www.bbc.com/hindi/india-41191390,क्या भारत को चीन-पाक दोनों से युद्ध करना होगा?,"क्या भारत के उत्तर (चीन) और पश्चिम (पाकिस्तान) में मौजूद ताक़तों ने परिस्थितियों को इस क़दर बिगाड़ दिया है कि भारत को 'दो-मोर्चों पर जंग' लड़नी पड़ सकती है, जैसा कि सेना प्रमुख जनरल बिपिन रावत ने कहा है."
https://www.bbc.com/hindi/international-52519357,उत्तर कोरिया और दक्षिण कोरिया के बीच पाँच साल बाद गोलीबारी,उत्तर कोरिया और दक्षिण कोरिया के बीच असैन्य क्षेत्र में गोलीबारी हुई है. जहाँ गोलीबारी हुई है वो इलाक़ा इन दो देशों को बाँटता है.
https://www.bbc.com/hindi/regionalnews/story/2006/09/060913_blast_sentence,धमाकों के दोषियों को सज़ा सुनाई जाएगी,मुंबई की विशेष टाडा अदालत 1993 में हुए सिलसिलेवार बम धमाकों में दोषी ठहराए गए चार लोगों के ख़िलाफ़ गुरुवार को सज़ा सुनाएगी.
https://www.bbc.com/hindi/international/2015/02/150209_hsbc_bank_tax_evasion_sk,एचएसबीसी ने की 'टैक्स चोरी' में मदद,"एचएसबीसी के स्विट्ज़रलैंड स्थित प्राइवेट बैंक ने दुनिया के कई प्रमुख राजनेताओं, विभिन्न क्षेत्रों की जानी-मानी हस्तियों और अपराधियों को उनके देशों की सरकारों से कर बचाने या फिर कर की चोरी करने में मदद की थी."
https://www.bbc.com/hindi/international/2015/06/150630_car_bomb_attack_yemen_dil,"रियाद पर स्कड मिसाइल, यमन में धमाका",यमन की राजधानी सना में हुए एक कार बम धमाके में 30 लोग घायल हो गए हैं.
https://www.bbc.com/hindi/india/2015/10/151006_congress_struggles_remain_relevant_pm,मुसलमानों को लेकर असमंजस में कांग्रेस?,देश की सबसे पुरानी राजनीतिक पार्टी कांग्रेस चुनावी राजनीति में अपनी प्रासंगिकता बनाए रखने के लिए जूझ रही है.
https://www.bbc.com/hindi/news/story/2008/10/081021_america_elction_diary,चुनाव में अर्थव्यवस्था बना बड़ा मुद्दा,अमरीका के राष्ट्रपति चुनाव में अब गिने चुने दिन रह गए हैं और जैसा कि अंदाज़ा था अर्थव्यवस्था अब वहां सबसे महत्वपूर्ण चुनावी मुद्दा बन गया है.
https://www.bbc.com/hindi/entertainment/2013/10/131017_mumbai_diary_freida_pinto_pkp,म्यूज़िक वीडियो के लिए फ़्रीडा पिंटो ने 'उतारे कपड़े',"किस कलाकार के म्यूज़िक वीडियो के लिए फ़्रीडा पिंटो ने उतारे कपड़े, करीना कपूर कैसे मनाएंगी करवा चौथ का त्यौहार और मुंबई में लगेगा फ़िल्मों का मेला. पढ़िए आज मुंबई डायरी में."
https://www.bbc.com/hindi/international-45160247,जिस अमरीकी पादरी की गिरफ़्तारी से हिल गया है तुर्की,तुर्की ने अमरीकी पादरी एंड्र्यू ब्रनसन को अक्टूबर 2016 में गिरफ़्तार किया था तो उसे शायद ही पता रहा होगा कि इसका असर दो साल बाद ऐसा होगा कि मुल्क की अर्थव्यवस्था हिल जाएगी.
https://www.bbc.com/hindi/science/2012/11/121116_computer_head_va,कम्प्यूटर जिसे सर पर बाँध सकते हैं,"ज़रा कल्पना कीजिए एक ऐसे कम्प्यूटर की जो आपके मेज़ पर पड़ा किसी डिब्बे के आकार का नहीं है, न ही वो माउज़ या कीबोर्ड से चलता है. बल्कि इसे आप अपने सिर पर बांध सकते हैं और इसे आवाज़ से संचालित किया जा सकता है."
https://www.bbc.com/hindi/social-49144707,शेखर कपूर पर भड़के जावेद अख़्तर- सोशल,बुद्धिजीवियों को निशाना बनाने पर बॉलीवुड के जाने-माने गीतकार जावेद अख़्तर इतना नाराज़ हो गए कि फ़िल्म निर्माता शेखर कपूर को मनोचिकित्सक के पास जाने की सलाह दे डाली.
https://www.bbc.com/hindi/india-41346947,"एनडी तिवारी, जो बन सकते थे देश के प्रधानमंत्री!",पूर्व केंद्रीय मंत्री और वयोवृद्ध कांग्रेसी नेता नारायण दत्त तिवारी को ब्रेन हैमरेज के बाद नई दिल्ली एक निजी अस्पताल में भर्ती कराया गया है.
https://www.bbc.com/hindi/news/story/2005/05/050505_voteclose_britain,ब्रिटेन के आम चुनाव में मतदान समाप्त,ब्रिटेन में संसदीय चुनाव के लिए मतदान समाप्त हो गया है. चुनाव प्रचार लगभग चार हफ़्ते तक चला था और मतदान गुरुवार को ग्रीनिच मान समय के अनुसार सुबह छह बचे से रात नौ बजे तक चला.
https://www.bbc.com/hindi/sport/story/2008/06/080626_india_pak,छह विकेट से हारा पाकिस्तान,भारत ने एशिया कप के मुक़ाबले में पाकिस्तान को छह विकेट से हरा दिया है.
https://www.bbc.com/hindi/india-47188571,ईडी की लंबी पूछताछ पर क्या बोले रॉबर्ट वाड्रा,कांग्रेस अध्यक्ष राहुल गांधी के जीजा रॉबर्ट वाड्रा से शनिवार को भी प्रवर्तन निदेशालय यानी ईडी के दफ़्तर में कई घंटे तक पूछताछ हुई.
https://www.bbc.com/hindi/india-51700948,कोरोना वायरस: ईरान में फंसे 100 भारतीय मछुआरे - पाँच बड़ी ख़बरें,केरल के मुख्यमंत्री पिनराई विजयन ने विदेश मंत्री एस. जयशंकर को चिट्ठी लिखकर बताया है कि 100 से अधिक मछुआरे कोरोना वायरस की वजह से ईरान के अज़लूर में फंसे हुए हैं.
https://www.bbc.com/hindi/india/2015/12/151223_kirti_azad_suspeded_from_bjp_sr,"निलंबन के बाद बोले कीर्ति आज़ाद, 'अब बताता हूं'",भाजपा सांसद कीर्ति आज़ाद ने ख़ुद को पार्टी से निलंबित किए जाने को दुर्भाग्यपूर्ण बताया है और चेतावनी देने वाले अंदाज़ में ये भी कहा है कि 'आगे आगे देखिए क्या होता है'.
https://www.bbc.com/hindi/news/story/2004/06/040629_saddam_cuustody,इराक़ियों को सौंपे जाएँगे सद्दाम,इराक़ की अंतरिम सरकार के प्रधानमंत्री ईयाद अलावी ने कहा है कि सद्दाम हुसैन और उनके शासनकाल के 11 साथियों को बुधवार को क़ानूनी रुप से इराक़ियों को सौंप दिया जाएगा.
https://www.bbc.com/hindi/india/2015/08/150807_trekkers_trapped_in_leh_pm,लद्दाख में फंसे हुए हैं 15 ट्रेकर,भारत प्रशासित जम्मू-कश्मीर के लद्दाख में बादल फटने और तेज़ बारिश की वजह से 15 ट्रेकर फंसे हुए हैं.
https://www.bbc.com/hindi/india/2012/07/120722_sp_retail_fdi_ak,"सपा, जेडीयू भी रीटेल में विदेशी निवेश के खिलाफ",खुदरा क्षेत्र में विदेशी निवेश के प्रस्ताव का विरोध करनेवालों में यूपीए की सहयोगी समाजवादी पार्टी भी शामिल हो गई है.
https://www.bbc.com/hindi/international/2014/08/140828_imran_pakistan_raheel_psa,नवाज़ के विकेट के बिना क्रीज़ नहीं छोड़ेंगे इमरान,पाकिस्तान तहरीके इंसाफ़ पार्टी के नेता इमरान ख़ान देश के सेनाध्यक्ष जनरल रहील शरीफ़ के साथ मुलाक़ात के बाद भी प्रधानमंत्री नवाज शरीफ़ के इस्तीफ़े की माँग पर अडिग हैं.
https://www.bbc.com/hindi/india/2016/05/160529_bihar_controvercial_leader_pk,नीतीश कुमार का सिरदर्द बने ये 6 नेता,बिहार में बीते कुछ महीनों में करीब दर्जन भर ऐसे बड़े मामले सामने आए हैं जिनमें सत्तारूढ़ महागठबंधन के जनप्रतिनिधियों पर कानून तोड़ने का आरोप लगा है. कई मामलों में जनप्रतिनिधि अभियुक्त भी बनाए गए हैं.
